Codigo_venta,Product_id,Empleado_id,Quantity,Dia,Month,Year,Sales,Igv,Total,Moneda,Estado,Tipo_comp
8980,P0106,10,6,21,March,2024,485.94,87.47,573.41,PEN,Procedió,Boleta
8981,P0094,10,2,28,March,2025,296.24,0.0,296.24,PEN,Anulado,Nota de crédito
8982,P0107,4,6,9,March,2024,1034.4,186.19,1220.59,PEN,Procedió,Factura
8983,P0024,1,5,20,March,2024,787.65,141.78,929.43,PEN,Procedió,Nota de crédito
8984,P0023,3,9,11,March,2024,458.37,82.51,540.88,PEN,Procedió,Boleta
8985,P0140,14,5,5,March,2025,136.95,24.65,161.6,PEN,Procedió,Factura
8986,P0032,1,9,9,March,2024,1055.61,0.0,1055.61,PEN,Anulado,Nota de crédito
8987,P0086,12,8,22,March,2024,282.64,50.88,333.52,PEN,Procedió,Factura
8988,P0027,13,5,3,March,2025,171.45,30.86,202.31,PEN,Procedió,Boleta
8989,P0017,12,7,10,April,2024,650.09,117.02,767.11,PEN,Procedió,Boleta
8990,P0141,11,5,30,April,2025,79.4,14.29,93.69,PEN,Procedió,Boleta
8991,P0029,13,8,30,April,2025,811.68,146.1,957.78,PEN,Procedió,Boleta
8992,P0033,1,9,27,April,2025,837.9,150.82,988.72,PEN,Procedió,Nota de crédito
8993,P0086,14,1,22,April,2025,35.33,6.36,41.69,PEN,Procedió,Factura
8994,P0107,10,10,9,April,2025,1724.0,0.0,1724.0,PEN,Anulado,Boleta
8995,P0132,14,6,13,April,2025,649.92,116.99,766.91,PEN,Procedió,Boleta
8996,P0138,12,10,10,April,2024,261.6,47.09,308.69,PEN,Procedió,Boleta
8997,P0038,4,4,22,April,2025,505.08,90.91,595.99,PEN,Procedió,Boleta
8998,P0074,4,3,30,April,2024,573.87,103.3,677.17,PEN,Procedió,Boleta
8999,P0146,3,1,9,April,2025,97.04,17.47,114.51,PEN,Procedió,Nota de crédito
9000,P0015,4,3,14,April,2025,24.84,4.47,29.31,PEN,Procedió,Factura
9001,P0066,1,5,11,April,2025,698.35,125.7,824.05,PEN,Procedió,Nota de crédito
9002,P0139,11,1,14,April,2024,63.69,11.46,75.15,PEN,Procedió,Nota de crédito
9003,P0098,4,1,21,April,2024,114.92,20.69,135.61,PEN,Procedió,Factura
9004,P0066,11,3,27,April,2025,419.01,75.42,494.43,PEN,Procedió,Boleta
9005,P0048,4,3,29,April,2025,217.02,39.06,256.08,PEN,Procedió,Nota de crédito
9006,P0114,2,3,8,April,2024,53.73,9.67,63.4,PEN,Procedió,Boleta
9007,P0019,9,8,19,April,2025,847.6,152.57,1000.17,PEN,Procedió,Nota de crédito
9008,P0037,9,5,7,April,2025,438.8,78.98,517.78,PEN,Procedió,Factura
9009,P0124,4,5,2,April,2025,768.45,138.32,906.77,PEN,Procedió,Factura
9010,P0132,14,3,15,April,2025,324.96,0.0,324.96,PEN,Anulado,Factura
9011,P0145,8,9,11,April,2025,183.51,0.0,183.51,PEN,Anulado,Nota de crédito
9012,P0112,7,8,26,April,2024,680.24,0.0,680.24,PEN,Anulado,Nota de crédito
9013,P0026,1,2,11,April,2024,169.24,30.46,199.7,PEN,Procedió,Factura
9014,P0145,4,7,2,April,2024,142.73,25.69,168.42,PEN,Procedió,Factura
9015,P0104,2,9,24,April,2024,198.27,0.0,198.27,PEN,Anulado,Nota de crédito
9016,P0057,8,8,27,April,2025,843.2,151.78,994.98,PEN,Procedió,Boleta
9017,P0136,10,10,16,April,2024,1537.6,0.0,1537.6,PEN,Anulado,Factura
9018,P0131,15,3,24,April,2025,317.07,57.07,374.14,PEN,Procedió,Boleta
9019,P0078,12,6,25,April,2024,849.18,152.85,1002.03,PEN,Procedió,Nota de crédito
9020,P0081,4,4,6,April,2024,460.64,82.92,543.56,PEN,Procedió,Boleta
9021,P0038,2,8,17,April,2025,1010.16,181.83,1191.99,PEN,Procedió,Boleta
9022,P0062,14,3,17,April,2025,339.45,61.1,400.55,PEN,Procedió,Boleta
9023,P0060,13,4,1,April,2025,739.16,133.05,872.21,PEN,Procedió,Nota de crédito
9024,P0052,13,6,1,April,2024,99.84,0.0,99.84,PEN,Anulado,Boleta
9025,P0081,5,10,1,April,2025,1151.6,207.29,1358.89,PEN,Procedió,Nota de crédito
9026,P0073,4,2,29,April,2024,18.84,3.39,22.23,PEN,Procedió,Boleta
9027,P0033,4,1,29,April,2025,93.1,16.76,109.86,PEN,Procedió,Factura
9028,P0029,10,6,6,April,2024,608.76,109.58,718.34,PEN,Procedió,Factura
9029,P0085,13,1,7,April,2024,52.56,9.46,62.02,PEN,Procedió,Boleta
9030,P0084,15,7,20,April,2025,1204.07,216.73,1420.8,PEN,Procedió,Boleta
9031,P0100,12,7,21,April,2024,87.15,0.0,87.15,PEN,Anulado,Factura
9032,P0110,8,4,2,April,2025,753.6,135.65,889.25,PEN,Procedió,Factura
9033,P0108,15,8,15,April,2024,309.12,0.0,309.12,PEN,Anulado,Boleta
9034,P0001,8,4,5,April,2025,644.2,115.96,760.16,PEN,Procedió,Boleta
9035,P0116,3,8,25,April,2024,391.92,70.55,462.47,PEN,Procedió,Factura
9036,P0141,10,8,1,April,2025,127.04,22.87,149.91,PEN,Procedió,Factura
9037,P0004,12,5,9,April,2024,690.6,124.31,814.91,PEN,Procedió,Nota de crédito
9038,P0001,9,2,10,April,2025,322.1,0.0,322.1,PEN,Anulado,Nota de crédito
9039,P0133,3,2,7,April,2024,18.92,3.41,22.33,PEN,Procedió,Factura
9040,P0087,12,1,29,April,2025,149.2,0.0,149.2,PEN,Anulado,Nota de crédito
9041,P0087,1,4,16,April,2024,596.8,0.0,596.8,PEN,Anulado,Boleta
9042,P0093,7,6,28,April,2025,425.16,76.53,501.69,PEN,Procedió,Nota de crédito
9043,P0111,11,1,10,April,2024,28.14,5.07,33.21,PEN,Procedió,Boleta
9044,P0075,11,8,8,April,2025,1565.36,0.0,1565.36,PEN,Anulado,Factura
9045,P0003,1,1,7,April,2024,176.37,0.0,176.37,PEN,Anulado,Boleta
9046,P0108,1,9,4,April,2024,347.76,0.0,347.76,PEN,Anulado,Nota de crédito
9047,P0070,7,2,12,April,2024,188.92,34.01,222.93,PEN,Procedió,Nota de crédito
9048,P0110,8,4,16,April,2025,753.6,135.65,889.25,PEN,Procedió,Factura
9049,P0040,2,3,18,April,2025,593.1,106.76,699.86,PEN,Procedió,Nota de crédito
9050,P0013,10,5,17,April,2025,391.7,70.51,462.21,PEN,Procedió,Boleta
9051,P0034,1,1,21,April,2025,148.74,26.77,175.51,PEN,Procedió,Boleta
9052,P0149,5,7,11,April,2025,468.51,0.0,468.51,PEN,Anulado,Nota de crédito
9053,P0102,9,6,19,May,2025,1197.0,215.46,1412.46,PEN,Procedió,Factura
9054,P0012,1,4,15,May,2025,504.96,90.89,595.85,PEN,Procedió,Boleta
9055,P0022,7,8,19,May,2024,207.12,37.28,244.4,PEN,Procedió,Nota de crédito
9056,P0008,6,2,6,May,2024,378.88,68.2,447.08,PEN,Procedió,Factura
9057,P0065,6,9,3,May,2024,694.89,125.08,819.97,PEN,Procedió,Nota de crédito
9058,P0049,1,3,15,May,2024,298.26,53.69,351.95,PEN,Procedió,Factura
9059,P0059,12,5,28,May,2025,458.95,82.61,541.56,PEN,Procedió,Factura
9060,P0102,15,5,13,May,2025,997.5,179.55,1177.05,PEN,Procedió,Factura
9061,P0096,15,8,7,May,2024,537.28,96.71,633.99,PEN,Procedió,Factura
9062,P0114,10,5,3,May,2025,89.55,16.12,105.67,PEN,Procedió,Factura
9063,P0142,1,8,15,May,2025,1250.64,225.12,1475.76,PEN,Procedió,Nota de crédito
9064,P0002,1,4,2,May,2025,454.08,0.0,454.08,PEN,Anulado,Boleta
9065,P0008,2,9,11,May,2025,1704.96,306.89,2011.85,PEN,Procedió,Boleta
9066,P0097,4,10,19,May,2025,1065.4,191.77,1257.17,PEN,Procedió,Factura
9067,P0090,10,4,31,May,2025,671.2,120.82,792.02,PEN,Procedió,Nota de crédito
9068,P0133,5,10,8,May,2025,94.6,17.03,111.63,PEN,Procedió,Boleta
9069,P0140,15,3,6,May,2024,82.17,14.79,96.96,PEN,Procedió,Factura
9070,P0150,1,5,26,May,2025,577.45,103.94,681.39,PEN,Procedió,Boleta
9071,P0126,10,2,19,May,2025,254.56,45.82,300.38,PEN,Procedió,Factura
9072,P0021,1,7,26,May,2024,230.58,41.5,272.08,PEN,Procedió,Nota de crédito
9073,P0120,13,1,4,May,2024,87.02,15.66,102.68,PEN,Procedió,Boleta
9074,P0002,6,7,11,May,2025,794.64,0.0,794.64,PEN,Anulado,Nota de crédito
9075,P0007,9,2,26,May,2025,361.88,65.14,427.02,PEN,Procedió,Nota de crédito
9076,P0061,15,9,28,May,2025,955.35,171.96,1127.31,PEN,Procedió,Factura
9077,P0103,14,1,8,May,2024,29.26,5.27,34.53,PEN,Procedió,Boleta
9078,P0144,7,1,17,May,2024,87.34,15.72,103.06,PEN,Procedió,Boleta
9079,P0136,8,3,9,May,2025,461.28,83.03,544.31,PEN,Procedió,Nota de crédito
9080,P0028,8,7,13,May,2024,685.09,0.0,685.09,PEN,Anulado,Nota de crédito
9081,P0086,1,10,7,May,2025,353.3,63.59,416.89,PEN,Procedió,Nota de crédito
9082,P0012,15,2,25,May,2025,252.48,45.45,297.93,PEN,Procedió,Boleta
9083,P0093,15,1,28,May,2025,70.86,12.75,83.61,PEN,Procedió,Factura
9084,P0087,8,7,4,May,2024,1044.4,187.99,1232.39,PEN,Procedió,Nota de crédito
9085,P0065,3,6,31,May,2024,463.26,83.39,546.65,PEN,Procedió,Nota de crédito
9086,P0024,2,5,4,May,2024,787.65,0.0,787.65,PEN,Anulado,Factura
9087,P0115,7,7,30,May,2024,1091.86,0.0,1091.86,PEN,Anulado,Nota de crédito
9088,P0042,8,4,26,May,2024,71.88,12.94,84.82,PEN,Procedió,Nota de crédito
9089,P0146,5,10,16,May,2024,970.4,174.67,1145.07,PEN,Procedió,Boleta
9090,P0019,8,7,11,May,2025,741.65,133.5,875.15,PEN,Procedió,Factura
9091,P0117,8,3,28,May,2024,270.78,48.74,319.52,PEN,Procedió,Boleta
9092,P0098,9,9,31,May,2025,1034.28,186.17,1220.45,PEN,Procedió,Factura
9093,P0049,12,8,12,May,2025,795.36,143.16,938.52,PEN,Procedió,Nota de crédito
9094,P0102,4,9,1,May,2025,1795.5,0.0,1795.5,PEN,Anulado,Factura
9095,P0029,5,6,6,May,2025,608.76,109.58,718.34,PEN,Procedió,Boleta
9096,P0063,7,4,13,May,2025,283.56,0.0,283.56,PEN,Anulado,Factura
9097,P0037,14,6,1,May,2024,526.56,94.78,621.34,PEN,Procedió,Boleta
9098,P0058,5,4,31,May,2025,721.84,129.93,851.77,PEN,Procedió,Nota de crédito
9099,P0081,8,2,14,May,2024,230.32,41.46,271.78,PEN,Procedió,Boleta
9100,P0102,11,3,15,May,2024,598.5,107.73,706.23,PEN,Procedió,Boleta
9101,P0050,1,3,15,May,2024,152.16,27.39,179.55,PEN,Procedió,Boleta
9102,P0022,1,2,8,May,2025,51.78,9.32,61.1,PEN,Procedió,Boleta
9103,P0070,1,10,27,May,2025,944.6,170.03,1114.63,PEN,Procedió,Factura
9104,P0016,11,1,21,May,2025,191.14,0.0,191.14,PEN,Anulado,Boleta
9105,P0065,4,8,22,May,2024,617.68,111.18,728.86,PEN,Procedió,Factura
9106,P0032,3,4,10,May,2024,469.16,0.0,469.16,PEN,Anulado,Factura
9107,P0041,8,3,16,May,2025,269.55,48.52,318.07,PEN,Procedió,Boleta
9108,P0090,9,1,23,May,2024,167.8,30.2,198.0,PEN,Procedió,Boleta
9109,P0093,14,1,13,May,2025,70.86,0.0,70.86,PEN,Anulado,Boleta
9110,P0026,12,2,14,May,2025,169.24,30.46,199.7,PEN,Procedió,Nota de crédito
9111,P0075,8,5,10,May,2024,978.35,176.1,1154.45,PEN,Procedió,Nota de crédito
9112,P0069,1,6,29,May,2025,37.62,0.0,37.62,PEN,Anulado,Nota de crédito
9113,P0134,3,10,20,May,2024,349.1,62.84,411.94,PEN,Procedió,Factura
9114,P0046,5,9,15,May,2024,243.0,43.74,286.74,PEN,Procedió,Boleta
9115,P0080,15,4,24,May,2024,283.2,50.98,334.18,PEN,Procedió,Nota de crédito
9116,P0104,12,1,13,May,2024,22.03,3.97,26.0,PEN,Procedió,Boleta
9117,P0149,2,2,9,May,2024,133.86,24.09,157.95,PEN,Procedió,Factura
9118,P0144,5,6,12,May,2024,524.04,94.33,618.37,PEN,Procedió,Factura
9119,P0119,1,9,22,May,2024,1129.59,203.33,1332.92,PEN,Procedió,Nota de crédito
9120,P0028,9,2,31,May,2024,195.74,35.23,230.97,PEN,Procedió,Boleta
9121,P0040,2,1,25,May,2024,197.7,0.0,197.7,PEN,Anulado,Factura
9122,P0026,10,9,26,May,2024,761.58,137.08,898.66,PEN,Procedió,Nota de crédito
9123,P0053,10,4,24,May,2025,616.28,0.0,616.28,PEN,Anulado,Boleta
9124,P0046,5,6,4,May,2025,162.0,29.16,191.16,PEN,Procedió,Factura
9125,P0088,14,9,25,May,2025,234.27,42.17,276.44,PEN,Procedió,Boleta
9126,P0005,7,9,20,May,2025,1495.44,269.18,1764.62,PEN,Procedió,Boleta
9127,P0036,1,6,17,May,2024,297.24,53.5,350.74,PEN,Procedió,Nota de crédito
9128,P0131,1,2,30,May,2024,211.38,38.05,249.43,PEN,Procedió,Factura
9129,P0070,13,10,30,May,2024,944.6,170.03,1114.63,PEN,Procedió,Nota de crédito
9130,P0018,6,5,9,May,2024,643.4,115.81,759.21,PEN,Procedió,Boleta
9131,P0143,7,3,28,May,2024,293.16,0.0,293.16,PEN,Anulado,Factura
9132,P0041,10,6,6,May,2024,539.1,97.04,636.14,PEN,Procedió,Nota de crédito
9133,P0096,4,6,25,May,2024,402.96,72.53,475.49,PEN,Procedió,Boleta
9134,P0002,3,5,31,May,2024,567.6,0.0,567.6,PEN,Anulado,Nota de crédito
9135,P0010,1,2,16,May,2024,39.16,0.0,39.16,PEN,Anulado,Boleta
9136,P0113,8,2,17,May,2025,266.6,0.0,266.6,PEN,Anulado,Nota de crédito
9137,P0033,14,10,27,May,2024,931.0,167.58,1098.58,PEN,Procedió,Factura
9138,P0039,6,8,31,May,2024,1040.32,187.26,1227.58,PEN,Procedió,Boleta
9139,P0127,8,3,5,May,2025,134.88,24.28,159.16,PEN,Procedió,Factura
9140,P0043,15,7,15,May,2025,57.68,10.38,68.06,PEN,Procedió,Factura
9141,P0003,11,2,15,May,2024,352.74,63.49,416.23,PEN,Procedió,Factura
9142,P0137,2,3,28,June,2025,73.83,13.29,87.12,PEN,Procedió,Nota de crédito
9143,P0113,3,10,25,June,2024,1333.0,239.94,1572.94,PEN,Procedió,Factura
9144,P0043,6,1,20,June,2024,8.24,1.48,9.72,PEN,Procedió,Factura
9145,P0060,13,10,30,June,2024,1847.9,0.0,1847.9,PEN,Anulado,Boleta
9146,P0083,6,7,23,June,2024,690.55,124.3,814.85,PEN,Procedió,Boleta
9147,P0007,5,2,1,June,2024,361.88,65.14,427.02,PEN,Procedió,Factura
9148,P0060,15,3,14,June,2024,554.37,0.0,554.37,PEN,Anulado,Boleta
9149,P0060,12,6,28,June,2024,1108.74,199.57,1308.31,PEN,Procedió,Nota de crédito
9150,P0132,11,10,21,June,2025,1083.2,194.98,1278.18,PEN,Procedió,Nota de crédito
9151,P0099,9,4,6,June,2024,360.08,64.81,424.89,PEN,Procedió,Factura
9152,P0132,15,2,5,June,2024,216.64,0.0,216.64,PEN,Anulado,Boleta
9153,P0127,1,3,6,June,2024,134.88,24.28,159.16,PEN,Procedió,Factura
9154,P0039,1,7,27,June,2025,910.28,163.85,1074.13,PEN,Procedió,Boleta
9155,P0058,5,3,21,June,2024,541.38,97.45,638.83,PEN,Procedió,Nota de crédito
9156,P0056,15,6,11,June,2025,531.12,95.6,626.72,PEN,Procedió,Nota de crédito
9157,P0034,15,10,12,June,2024,1487.4,267.73,1755.13,PEN,Procedió,Factura
9158,P0003,15,7,9,June,2025,1234.59,222.23,1456.82,PEN,Procedió,Nota de crédito
9159,P0124,10,6,29,June,2024,922.14,165.99,1088.13,PEN,Procedió,Factura
9160,P0018,14,1,15,June,2024,128.68,23.16,151.84,PEN,Procedió,Boleta
9161,P0111,8,4,21,June,2025,112.56,20.26,132.82,PEN,Procedió,Factura
9162,P0147,9,7,9,June,2024,131.88,23.74,155.62,PEN,Procedió,Factura
9163,P0124,3,9,24,June,2025,1383.21,248.98,1632.19,PEN,Procedió,Nota de crédito
9164,P0084,8,10,14,June,2024,1720.1,309.62,2029.72,PEN,Procedió,Factura
9165,P0106,10,9,25,June,2025,728.91,0.0,728.91,PEN,Anulado,Factura
9166,P0087,6,7,12,June,2025,1044.4,187.99,1232.39,PEN,Procedió,Factura
9167,P0111,5,8,2,June,2025,225.12,40.52,265.64,PEN,Procedió,Boleta
9168,P0052,14,7,4,June,2025,116.48,0.0,116.48,PEN,Anulado,Factura
9169,P0003,7,2,20,June,2024,352.74,63.49,416.23,PEN,Procedió,Boleta
9170,P0078,2,1,24,June,2025,141.53,25.48,167.01,PEN,Procedió,Nota de crédito
9171,P0058,3,7,26,June,2024,1263.22,227.38,1490.6,PEN,Procedió,Factura
9172,P0025,1,1,18,June,2025,199.01,35.82,234.83,PEN,Procedió,Boleta
9173,P0105,15,4,7,June,2024,549.48,98.91,648.39,PEN,Procedió,Boleta
9174,P0031,11,9,13,June,2025,668.43,120.32,788.75,PEN,Procedió,Nota de crédito
9175,P0051,2,10,18,June,2024,519.6,93.53,613.13,PEN,Procedió,Boleta
9176,P0014,5,4,30,June,2025,132.4,23.83,156.23,PEN,Procedió,Nota de crédito
9177,P0097,1,3,10,June,2024,319.62,57.53,377.15,PEN,Procedió,Factura
9178,P0035,11,4,6,June,2025,548.88,98.8,647.68,PEN,Procedió,Nota de crédito
9179,P0035,4,1,21,June,2024,137.22,24.7,161.92,PEN,Procedió,Boleta
9180,P0081,10,5,16,June,2024,575.8,103.64,679.44,PEN,Procedió,Boleta
9181,P0073,3,4,28,June,2025,37.68,6.78,44.46,PEN,Procedió,Nota de crédito
9182,P0018,8,6,16,June,2025,772.08,138.97,911.05,PEN,Procedió,Boleta
9183,P0138,4,9,12,June,2025,235.44,0.0,235.44,PEN,Anulado,Nota de crédito
9184,P0038,12,3,11,June,2024,378.81,68.19,447.0,PEN,Procedió,Boleta
9185,P0101,7,1,10,June,2024,175.96,31.67,207.63,PEN,Procedió,Factura
9186,P0039,15,3,1,June,2025,390.12,70.22,460.34,PEN,Procedió,Nota de crédito
9187,P0062,7,9,27,June,2024,1018.35,0.0,1018.35,PEN,Anulado,Factura
9188,P0106,6,9,10,June,2025,728.91,0.0,728.91,PEN,Anulado,Nota de crédito
9189,P0132,15,7,14,June,2024,758.24,0.0,758.24,PEN,Anulado,Factura
9190,P0142,15,6,24,June,2024,937.98,168.84,1106.82,PEN,Procedió,Nota de crédito
9191,P0074,9,7,20,June,2024,1339.03,241.03,1580.06,PEN,Procedió,Nota de crédito
9192,P0035,7,1,9,June,2025,137.22,24.7,161.92,PEN,Procedió,Factura
9193,P0079,11,4,2,June,2024,84.56,15.22,99.78,PEN,Procedió,Boleta
9194,P0062,11,6,8,June,2024,678.9,122.2,801.1,PEN,Procedió,Nota de crédito
9195,P0149,7,9,17,June,2025,602.37,108.43,710.8,PEN,Procedió,Factura
9196,P0060,1,3,6,June,2024,554.37,99.79,654.16,PEN,Procedió,Factura
9197,P0045,5,5,30,June,2024,482.0,86.76,568.76,PEN,Procedió,Boleta
9198,P0017,4,1,24,June,2024,92.87,0.0,92.87,PEN,Anulado,Factura
9199,P0117,3,6,12,June,2025,541.56,97.48,639.04,PEN,Procedió,Boleta
9200,P0057,3,9,26,June,2024,948.6,170.75,1119.35,PEN,Procedió,Factura
9201,P0096,7,1,9,June,2024,67.16,12.09,79.25,PEN,Procedió,Nota de crédito
9202,P0139,1,3,10,June,2024,191.07,34.39,225.46,PEN,Procedió,Nota de crédito
9203,P0150,6,5,15,June,2025,577.45,0.0,577.45,PEN,Anulado,Nota de crédito
9204,P0136,5,3,21,June,2024,461.28,83.03,544.31,PEN,Procedió,Nota de crédito
9205,P0132,11,4,11,June,2025,433.28,77.99,511.27,PEN,Procedió,Boleta
9206,P0093,7,2,29,June,2025,141.72,0.0,141.72,PEN,Anulado,Boleta
9207,P0017,4,4,15,June,2025,371.48,66.87,438.35,PEN,Procedió,Boleta
9208,P0037,4,7,14,June,2024,614.32,110.58,724.9,PEN,Procedió,Factura
9209,P0025,5,1,21,June,2025,199.01,35.82,234.83,PEN,Procedió,Boleta
9210,P0110,13,1,13,June,2024,188.4,33.91,222.31,PEN,Procedió,Nota de crédito
9211,P0032,10,5,27,June,2025,586.45,105.56,692.01,PEN,Procedió,Nota de crédito
9212,P0023,8,8,10,June,2025,407.44,73.34,480.78,PEN,Procedió,Boleta
9213,P0148,8,8,7,June,2025,677.52,121.95,799.47,PEN,Procedió,Factura
9214,P0095,5,8,14,June,2024,1169.84,210.57,1380.41,PEN,Procedió,Boleta
9215,P0093,4,9,9,June,2025,637.74,114.79,752.53,PEN,Procedió,Boleta
9216,P0057,14,7,20,June,2025,737.8,0.0,737.8,PEN,Anulado,Factura
9217,P0089,9,6,1,June,2025,152.34,27.42,179.76,PEN,Procedió,Boleta
9218,P0086,10,9,10,June,2025,317.97,0.0,317.97,PEN,Anulado,Factura
9219,P0073,9,1,4,June,2024,9.42,1.7,11.12,PEN,Procedió,Factura
9220,P0041,13,6,12,June,2024,539.1,0.0,539.1,PEN,Anulado,Boleta
9221,P0017,15,1,16,June,2025,92.87,16.72,109.59,PEN,Procedió,Boleta
9222,P0116,5,2,5,June,2025,97.98,17.64,115.62,PEN,Procedió,Factura
9223,P0101,6,9,12,June,2025,1583.64,285.06,1868.7,PEN,Procedió,Factura
9224,P0150,4,1,17,June,2025,115.49,0.0,115.49,PEN,Anulado,Boleta
9225,P0019,12,4,23,June,2025,423.8,76.28,500.08,PEN,Procedió,Boleta
9226,P0104,4,6,12,June,2024,132.18,0.0,132.18,PEN,Anulado,Boleta
9227,P0029,13,9,28,June,2025,913.14,164.37,1077.51,PEN,Procedió,Factura
9228,P0060,5,4,9,June,2024,739.16,133.05,872.21,PEN,Procedió,Boleta
9229,P0110,7,5,26,June,2024,942.0,169.56,1111.56,PEN,Procedió,Boleta
9230,P0030,13,6,20,June,2025,604.8,0.0,604.8,PEN,Anulado,Boleta
9231,P0116,14,8,21,June,2025,391.92,70.55,462.47,PEN,Procedió,Nota de crédito
9232,P0136,4,10,5,June,2025,1537.6,276.77,1814.37,PEN,Procedió,Nota de crédito
9233,P0131,10,3,4,June,2025,317.07,0.0,317.07,PEN,Anulado,Factura
9234,P0056,14,2,5,June,2024,177.04,0.0,177.04,PEN,Anulado,Boleta
9235,P0004,8,9,5,June,2025,1243.08,223.75,1466.83,PEN,Procedió,Factura
9236,P0091,14,2,8,June,2025,45.8,8.24,54.04,PEN,Procedió,Boleta
9237,P0001,7,6,21,June,2025,966.3,173.93,1140.23,PEN,Procedió,Boleta
9238,P0119,5,4,23,June,2025,502.04,90.37,592.41,PEN,Procedió,Factura
9239,P0137,1,1,20,June,2025,24.61,4.43,29.04,PEN,Procedió,Boleta
9240,P0013,4,3,19,June,2024,235.02,42.3,277.32,PEN,Procedió,Factura
9241,P0139,14,3,12,June,2024,191.07,34.39,225.46,PEN,Procedió,Factura
9242,P0052,12,10,9,June,2024,166.4,29.95,196.35,PEN,Procedió,Boleta
9243,P0121,12,3,11,July,2024,239.79,0.0,239.79,PEN,Anulado,Boleta
9244,P0136,1,1,6,July,2025,153.76,0.0,153.76,PEN,Anulado,Boleta
9245,P0043,8,3,21,July,2025,24.72,0.0,24.72,PEN,Anulado,Nota de crédito
9246,P0083,7,8,14,July,2024,789.2,0.0,789.2,PEN,Anulado,Boleta
9247,P0133,6,10,12,July,2025,94.6,17.03,111.63,PEN,Procedió,Nota de crédito
9248,P0043,14,8,20,July,2025,65.92,11.87,77.79,PEN,Procedió,Factura
9249,P0076,13,7,16,July,2025,70.0,0.0,70.0,PEN,Anulado,Factura
9250,P0025,12,10,30,July,2024,1990.1,358.22,2348.32,PEN,Procedió,Factura
9251,P0045,8,7,29,July,2025,674.8,121.46,796.26,PEN,Procedió,Factura
9252,P0031,13,3,23,July,2025,222.81,40.11,262.92,PEN,Procedió,Boleta
9253,P0032,14,1,28,July,2025,117.29,0.0,117.29,PEN,Anulado,Boleta
9254,P0046,15,6,28,July,2025,162.0,29.16,191.16,PEN,Procedió,Nota de crédito
9255,P0046,4,1,27,July,2025,27.0,4.86,31.86,PEN,Procedió,Boleta
9256,P0144,12,3,21,July,2024,262.02,47.16,309.18,PEN,Procedió,Boleta
9257,P0053,10,10,2,July,2024,1540.7,277.33,1818.03,PEN,Procedió,Factura
9258,P0094,14,5,25,July,2025,740.6,0.0,740.6,PEN,Anulado,Boleta
9259,P0036,9,5,4,July,2024,247.7,44.59,292.29,PEN,Procedió,Factura
9260,P0019,7,10,20,July,2024,1059.5,0.0,1059.5,PEN,Anulado,Factura
9261,P0076,9,8,24,July,2024,80.0,14.4,94.4,PEN,Procedió,Factura
9262,P0106,2,6,12,July,2024,485.94,87.47,573.41,PEN,Procedió,Factura
9263,P0071,1,2,26,July,2025,316.62,56.99,373.61,PEN,Procedió,Nota de crédito
9264,P0132,3,3,27,July,2024,324.96,58.49,383.45,PEN,Procedió,Boleta
9265,P0146,11,7,15,July,2024,679.28,122.27,801.55,PEN,Procedió,Nota de crédito
9266,P0095,4,5,4,July,2025,731.15,0.0,731.15,PEN,Anulado,Boleta
9267,P0048,9,1,7,July,2025,72.34,13.02,85.36,PEN,Procedió,Nota de crédito
9268,P0143,13,8,17,July,2024,781.76,140.72,922.48,PEN,Procedió,Factura
9269,P0023,1,5,3,July,2024,254.65,45.84,300.49,PEN,Procedió,Boleta
9270,P0099,3,1,7,July,2024,90.02,16.2,106.22,PEN,Procedió,Factura
9271,P0135,1,8,28,July,2025,1448.4,260.71,1709.11,PEN,Procedió,Factura
9272,P0119,13,7,26,July,2024,878.57,158.14,1036.71,PEN,Procedió,Factura
9273,P0064,1,3,11,July,2024,71.61,12.89,84.5,PEN,Procedió,Factura
9274,P0013,10,7,5,July,2025,548.38,98.71,647.09,PEN,Procedió,Factura
9275,P0085,11,9,13,July,2024,473.04,85.15,558.19,PEN,Procedió,Boleta
9276,P0002,11,8,2,July,2025,908.16,163.47,1071.63,PEN,Procedió,Nota de crédito
9277,P0060,4,2,11,July,2024,369.58,66.52,436.1,PEN,Procedió,Factura
9278,P0091,9,2,13,July,2024,45.8,8.24,54.04,PEN,Procedió,Factura
9279,P0136,8,10,27,July,2025,1537.6,0.0,1537.6,PEN,Anulado,Boleta
9280,P0144,14,2,22,July,2025,174.68,31.44,206.12,PEN,Procedió,Boleta
9281,P0116,5,2,5,July,2025,97.98,17.64,115.62,PEN,Procedió,Nota de crédito
9282,P0022,14,5,13,July,2024,129.45,0.0,129.45,PEN,Anulado,Factura
9283,P0111,4,7,22,July,2024,196.98,0.0,196.98,PEN,Anulado,Factura
9284,P0020,15,9,21,July,2025,50.13,9.02,59.15,PEN,Procedió,Boleta
9285,P0013,15,6,26,July,2024,470.04,84.61,554.65,PEN,Procedió,Factura
9286,P0100,15,7,17,July,2025,87.15,15.69,102.84,PEN,Procedió,Factura
9287,P0047,7,7,18,July,2024,852.04,153.37,1005.41,PEN,Procedió,Nota de crédito
